"","Category_code","COG","Annotation","Category"
"2720","S","COG4243","Uncharacterized membrane protein","Function unknown"
"2721","S","COG5330","Uncharacterized conserved protein, DUF2336 family","Function unknown"
"2722","S","COG4764","Uncharacterized protein","Function unknown"
"2723","S","COG3216","Uncharacterized conserved protein, DUF2062 family","Function unknown"
"2724","S","COG2237","Uncharacterized membrane protein","Function unknown"
"2725","S","COG5395","Uncharacterized membrane protein","Function unknown"
"2726","S","COG5639","Uncharacterized protein","Function unknown"
"2727","S","COG4894","Uncharacterized protein YxjI","Function unknown"
"2728","S","COG5399","Uncharacterized protein","Function unknown"
"2729","S","COG4815","Uncharacterized protein","Function unknown"
"2730","S","COG4340","Uncharacterized protein","Function unknown"
"2731","S","COG3296","Uncharacterized conserved protein, Tic20 family","Function unknown"
"2732","S","COG5282","Uncharacterized conserved protein, DUF2342 family","Function unknown"
"2733","S","COG4298","Uncharacterized protein","Function unknown"
"2734","S","COG4984","Uncharacterized membrane protein","Function unknown"
"2735","S","COG5346","Uncharacterized membrane protein","Function unknown"
"2736","S","COG5457","Uncharacterized conserved protein YjiS, DUF1127 family","Function unknown"
"2737","S","COG5609","Uncharacterized protein YbcI","Function unknown"
"2738","S","COG4946","Uncharacterized N-terminal domain of tricorn protease","Function unknown"
"2739","S","COG5489","Uncharacterized conserved protein, DUF736 family","Function unknown"
"2740","S","COG3220","Uncharacterized conserved protein, UPF0276 family","Function unknown"
"2741","S","COG4408","Uncharacterized protein","Function unknown"
"2742","S","COG5613","Uncharacterized protein","Function unknown"
"2743","S","COG5454","Predicted secreted protein","Function unknown"
"2744","S","COG3268","Uncharacterized conserved protein, related to short-chain dehydrogenases","Function unknown"
"2745","S","COG4478","Uncharacterized membrane protein","Function unknown"
"2746","S","COG5578","Uncharacterized membrane protein YesL","Function unknown"
"2747","S","COG5497","Predicted secreted protein","Function unknown"
"2748","S","COG4077","Uncharacterized protein","Function unknown"
"2749","S","COG3647","Uncharacterized membrane protein YjdF","Function unknown"
"2750","S","COG5484","Uncharacterized protein YjcR","Function unknown"
"2751","S","COG5583","Uncharacterized protein","Function unknown"
"2752","S","COG5423","Predicted metal-binding protein","Function unknown"
"2753","S","COG5319","Uncharacterized protein","Function unknown"
"2754","S","COG5425","Usg protein (tryptophan operon, function unknown)","Function unknown"
"2755","S","COG4920","Uncharacterized membrane protein","Function unknown"
"2756","S","COG4842","Uncharacterized conserved protein YukE","Function unknown"
"2757","S","COG4924","Uncharacterized protein","Function unknown"
"2758","S","COG5469","Predicted metal-binding protein","Function unknown"
"2759","S","COG4715","Uncharacterized conserved protein, contains Zn finger domain","Function unknown"
"2760","S","COG5428","Uncharacterized protein YuzE","Function unknown"
"2761","S","COG4506","Uncharacterized beta-barrel protein YwiB, DUF1934 family","Function unknown"
"2762","S","COG5439","Uncharacterized protein","Function unknown"
"2763","S","COG2028","Uncharacterized protein","Function unknown"
"2764","S","COG4051","Uncharacterized protein","Function unknown"
"2765","S","COG4334","Uncharacterized protein","Function unknown"
"2766","S","COG4811","Uncharacterized membrane protein YobD, UPF0266 family","Function unknown"
"2767","S","COG1836","Uncharacterized membrane protein","Function unknown"
"2768","S","COG3656","Predicted periplasmic protein","Function unknown"
"2769","S","COG1915","Uncharacterized conserved protein, contains Saccharopine dehydrogenase N-terminal (SDHN) domain","Function unknown"
"2770","S","COG4393","Uncharacterized membrane protein","Function unknown"
"2771","S","COG4687","Uncharacterized protein","Function unknown"
"2772","S","COG4337","Uncharacterized protein","Function unknown"
"2773","S","COG5561","Predicted metal-binding protein","Function unknown"
"2774","S","COG4814","Uncharacterized protein with an alpha/beta hydrolase fold","Function unknown"
"2775","S","COG4420","Uncharacterized membrane protein","Function unknown"
"2776","S","COG5463","Uncharacterized conserved protein YgiB, involved in bioifilm formation, UPF0441/DUF1190 family","Function unknown"
"2777","S","COG5349","Uncharacterized conserved protein, DUF983 family","Function unknown"
"2778","S","COG5567","Predicted small periplasmic lipoprotein YifL (function unknown0","Function unknown"
"2779","S","COG5487","Uncharacterized membrane protein YtjA, UPF0391 family","Function unknown"
"2780","S","COG5449","Uncharacterized protein","Function unknown"
"2781","S","COG2926","Uncharacterized conserved protein YeeX, DUF496 family","Function unknown"
"2782","S","COG2268","Uncharacterized membrane protein YqiK, contains Band7/PHB/SPFH domain","Function unknown"
"2783","S","COG4698","Uncharacterized protein YpmS","Function unknown"
"2784","S","COG4699","Uncharacterized protein","Function unknown"
"2785","S","COG5305","Uncharacterized membrane protein","Function unknown"
"2786","S","COG5618","Predicted periplasmic lipoprotein","Function unknown"
"2787","S","COG5589","Uncharacterized protein","Function unknown"
"2788","S","COG4685","Uncharacterized conserved protein YfaA, DUF2138 family","Function unknown"
"2789","S","COG4712","Uncharacterized protein","Function unknown"
"2790","S","COG4840","Uncharacterized protein YfkK, UPF0435 family","Function unknown"
"2791","S","COG4427","Uncharacterized protein","Function unknown"
"2792","S","COG4081","Uncharacterized protein","Function unknown"
"2793","S","COG4279","Uncharacterized conserved protein, contains Zn finger domain","Function unknown"
"2794","S","COG4378","Uncharacterized protein","Function unknown"
"2795","S","COG3123","Uncharacterized conserved protein YaiE, UPF0345 family","Function unknown"
"2796","S","COG5506","Uncharacterized protein YueI","Function unknown"
"2797","S","COG4380","Uncharacterized protein","Function unknown"
"2798","S","COG2990","Uncharacterized protein VirK/YbjX","Function unknown"
"2799","S","COG3726","Uncharacterized membrane protein affecting hemolysin expression","Function unknown"
"2800","S","COG5440","Uncharacterized protein","Function unknown"
"2801","S","COG4377","Uncharacterized membrane protein YhfC","Function unknown"
"2802","S","COG3164","Uncharacterized conserved protein YhdP, contains DUF3971 and AsmA2 domains","Function unknown"
"2803","S","COG3332","Uncharacterized conserved protein, contains NRDE domain","Function unknown"
"2804","S","COG4858","Uncharacterized membrane-anchored protein","Function unknown"
"2805","S","COG4331","Uncharacterized membrane protein","Function unknown"
"2806","S","COG4765","Uncharacterized protein","Function unknown"
"2807","S","COG5562","Uncharacterized conserved protein YbcV, DUF1398 family","Function unknown"
"2808","S","COG2900","Uncharacterized coiled-coil protein SlyX (sensitive to lysis X)","Function unknown"
"2809","S","COG4642","Uncharacterized conserved protein","Function unknown"
"2810","S","COG5519","Uncharcterized protein, DUF927 family","Function unknown"
"2811","S","COG5502","Uncharacterized conserved protein, DUF2267 family","Function unknown"
"2812","S","COG5368","Uncharacterized protein","Function unknown"
"2813","S","COG4911","Uncharacterized protein","Function unknown"
"2814","S","COG5321","Uncharacterized protein","Function unknown"
"2815","S","COG3219","Uncharacterized protein","Function unknown"
"2816","S","COG5316","Uncharacterized protein","Function unknown"
"2817","S","COG5397","Uncharacterized protein","Function unknown"
"2818","S","COG4399","Uncharacterized membrane protein YheB, UPF0754 family","Function unknown"
"2819","S","COG5507","Uncharacterized  conserved protein YbaA, DUF1428 family","Function unknown"
"2820","S","COG4628","Uncharacterized conserved protein, DUF2132 family","Function unknown"
"2821","S","COG2859","Uncharacterized protein","Function unknown"
"2822","S","COG3361","Uncharacterized protein YqjF, DUF2071 family","Function unknown"
"2823","S","COG5438","Uncharacterized membrane protein","Function unknown"
"2824","S","COG5486","Predicted metal-binding membrane protein","Function unknown"
"2825","S","COG5435","Uncharacterized protein","Function unknown"
"2826","S","COG4841","Uncharacterized protein YneR","Function unknown"
"2827","S","COG5254","Predicted membrane protein ","Function unknown"
"2828","S","COG5465","Uncharacterized protein","Function unknown"
"2829","S","COG3295","Uncharacterized protein","Function unknown"
"2830","S","COG5375","Uncharacterized protein","Function unknown"
"2831","S","COG4086","Uncharacterized protein YpuA, DUF1002 family","Function unknown"
"2832","S","COG5223","Uncharacterized conserved protein ","Function unknown"
"2833","S","COG4336","Uncharacterized protein YcsI, UPF0317 family","Function unknown"
"2834","S","COG4682","Uncharacterized membrane protein YiaA","Function unknown"
"2835","S","COG5559","Uncharacterized conserved small protein ","Function unknown"
"2836","S","COG5462","Predicted secreted (periplasmic) protein","Function unknown"
"2837","S","COG1615","Uncharacterized membrane protein, UPF0182 family","Function unknown"
"2838","S","COG1340","Uncharacterized coiled-coil protein, contains DUF342 domain","Function unknown"
"2839","S","COG4293","Uncharacterized protein","Function unknown"
"2840","S","COG5467","Uncharacterized protein","Function unknown"
"2841","S","COG4333","Uncharacterized protein","Function unknown"
"2842","S","COG3111","Predicted periplasmic protein YdeI with OB-fold, BOF family","Function unknown"
"2843","S","COG5582","Uncharacterized protein YpiB, UPF0302 family","Function unknown"
"2844","S","COG4391","Uncharacterized conserved protein, contains Zn-finger domain","Function unknown"
"2845","S","COG4711","Uncharacterized membrane protein","Function unknown"
"2846","S","COG4495","Uncharacterized protein","Function unknown"
"2847","S","COG3318","Uncharacterized conserved protein YecA, UPF0149 family, contains C-terminal Zn-binding SEC-C motif","Function unknown"
"2848","S","COG3317","Uncharacterized lipoprotein","Function unknown"
"2849","S","COG4708","Uncharacterized membrane protein","Function unknown"
"2850","S","COG3358","Uncharacterized conserved protein, DUF1684 family","Function unknown"
"2851","S","COG4332","Uncharacterized protein","Function unknown"
"2852","S","COG3737","Uncharacterized conserved protein, contains Mth938-like domain","Function unknown"
"2853","S","COG5276","Uncharacterized conserved protein","Function unknown"
"2854","S","COG4198","Uncharacterized conserved protein, DUF1015 family","Function unknown"
"2855","S","COG4808","Uncharacterized lipoprotein YehR, DUF1307 family","Function unknown"
"2856","T","COG5343","Anti-sigma-K factor RskA","Signal transduction mechanisms"
"2857","T","COG1623","Diadenylate cyclase (c-di-AMP synthetase), DNA integrity scanning protein DisA","Signal transduction mechanisms"
"2858","T","COG3448","CBS-domain-containing membrane protein","Signal transduction mechanisms"
"2859","T","COG1624","Diadenylate cyclase (c-di-AMP synthetase), DisA_N domain","Signal transduction mechanisms"
"2860","T","COG2310","Stress response protein SCP2","Signal transduction mechanisms"
"2861","T","COG2202","PAS domain","Signal transduction mechanisms"
"2862","T","COG5585","NAD+--asparagine ADP-ribosyltransferase","Signal transduction mechanisms"
"2863","T","COG5126","Ca2+-binding protein, EF-hand superfamily","Signal transduction mechanisms"
"2864","T","COG4192","Signal transduction histidine kinase regulating phosphoglycerate transport system","Signal transduction mechanisms"
"2865","T","COG4943","Environmental sensor c-di-GMP phosphodiesterase, contains periplasmic CSS-motif sensor and cytoplasmic EAL domain","Signal transduction mechanisms"
"2866","T","COG2199","GGDEF domain, diguanylate cyclase (c-di-GMP synthetase) or its enzymatically inactive variants","Signal transduction mechanisms"
"2867","T","COG2198","HPt (histidine-containing phosphotransfer) domain","Signal transduction mechanisms"
"2868","T","COG3300","MHYT domain, NO-binding membrane sensor","Signal transduction mechanisms"
